PlaceName,StateAbbr,CDCHI,domain_cardio,domain_resp,domain_behav
Los Angeles,CA,40.74827529610993,-0.09413273269662299,-0.3731568249753257,0.4938302589478062
Jersey City,NJ,40.682804567563814,-0.025788856493475325,-0.3080107312296335,0.35129851521425537
Wilmington,NC,40.60699465414998,0.11655824332982108,0.2783041124815987,-0.387833085569371
Kenosha,WI,40.39784407149149,0.2323124788063137,-0.1777185437382485,-0.07644921059682872
Tallahassee,FL,40.275978258129754,-0.020181060770941023,0.2783041124815987,-0.29680849151246075
Manchester,NH,40.08748042488339,-0.24224351986452644,0.5388884874643681,-0.361362724514497
Des Moines,IA,39.857079451671595,0.14127709199549612,-0.11257244999255629,-0.12524171001768689
Antioch,CA,39.845636228975,-0.00806171706315606,-0.24286463748394072,0.15280893095531078
Melbourne,FL,39.48724279502095,-0.5276135346483682,0.6040345812100609,-0.22403406043786214
Manteca,CA,39.480608844766074,-0.21568847310374398,-0.11257244999255629,0.1797317337194818
Hollywood,FL,39.451260759921894,-0.2875681223311768,0.1480119249902137,-0.013026081868034322
Green Bay,WI,39.37714002430808,0.017304145816350563,-0.11257244999255629,-0.06755034996032122
Salem,OR,39.34652301787453,0.07146946546631275,0.017719737498828707,-0.2562361901641639
Elgin,IL,39.24684006764582,-0.07069797154040931,-0.24286463748394072,0.13274900113581137
Yonkers,NY,39.21339837469343,-0.07404588198737196,-0.3080107312296335,0.19662457157390245
Redding,CA,39.160850027430385,-0.6303810628660016,0.6040345812100609,-0.16634270038049612
Boston,MA,39.07074805936997,-0.21445593728874937,0.2783041124815987,-0.2689808053296957
Pueblo,CO,38.72268781814185,-0.09867802678560918,-0.3080107312296335,0.15348759351925667
Sunrise,FL,38.512779345872225,-0.1488767068935247,0.017719737498828707,-0.15103340850861505
Vallejo,CA,38.354745291698954,-0.028012256889551418,-0.3731568249753257,0.09715355858978202
Reno,NV,37.896555419601896,-0.7782019044910998,0.6691806749557532,-0.2582721778560005
Mesa,AZ,37.8196785168103,-0.4901506703811986,0.40859629997298375,-0.2963560498031634
Gresham,OR,37.72017885110145,-0.49593218612168233,0.21315801873590592,-0.10887756117777897
Oakland,CA,37.64350763827164,-0.14434781232603472,-0.4383029187210185,0.18041039628342734
Long Beach,CA,37.55213701648896,-0.21307428073805093,-0.4383029187210185,0.2365182103582535
Chesapeake,VA,37.46369830328241,0.2806976154223176,-0.24286463748394072,-0.46490571288229093
West Valley City,UT,37.37908520526635,-0.16292848503112803,-0.5034490124667107,0.22761934972174624
Charlotte,NC,37.33650309449961,0.20357769586624808,-0.11257244999255629,-0.5356441562650529
Vancouver,WA,36.813385748578774,-0.2597171024636817,0.1480119249902137,-0.4051783651330887
Sparks,NV,36.73283108927033,-0.8550682672160059,0.6040345812100609,-0.27697478254760916
Norwalk,CA,36.667723782331336,-0.19139464432505884,-0.8291794811951729,0.4835740731834076
Las Cruces,NM,36.56242221905206,-0.15064228835961693,-0.3080107312296335,-0.09288960674195204
Denton,TX,36.53911021309642,-0.09599680745954982,-0.1777185437382485,-0.2810467579312823
Midland,TX,36.51828960307572,0.17383072644843015,-0.568595106212403,-0.1628731402555528
Citrus Heights,CA,36.496250188959316,-0.4877394074077998,0.21315801873590592,-0.2860998640387652
Chico,CA,36.48209129774853,-0.4243224932469101,0.1480119249902137,-0.28632608489341366
Auburn,WA,35.826402361144744,-0.5359800333801997,0.21315801873590592,-0.33036794636665356
Cheyenne,WY,35.52359307952411,-0.4505241571731688,0.0828658312445215,-0.32735082795100756
Kent,WA,35.44250203799077,-0.4298340526347329,0.017719737498828707,-0.29409384125667837
Spokane Valley,WA,35.43724967655603,-0.29373581994917725,0.1480119249902137,-0.5612096339013326
Anaheim,CA,35.42434538956228,-0.5592798163600827,-0.5034490124667107,0.3540131654700374
Cape Coral,FL,35.24866311161893,-0.6420649299639254,0.34345020622729094,-0.4343633764437441
Fairfield,CA,35.21572432761289,-0.24184319542763585,-0.3731568249753257,-0.12252705976190481
Columbia,MO,35.12291677962479,-0.34237318068981937,0.017719737498828707,-0.4256907366618854
Broken Arrow,OK,35.069751491021314,-0.23549809195518354,-0.1777185437382485,-0.3444698866600767
Asheville,NC,34.81953999315814,-0.20086423504325282,0.017719737498828707,-0.6090972499035971
Menifee,CA,34.80809931937494,-0.42843005376391236,-0.24286463748394072,-0.12252705976190481
Westminster,CA,34.705504575492846,-0.7942997733381821,-0.5034490124667107,0.48975828356413303
Garden Grove,CA,34.02167945429559,-0.7221725100782111,-0.6337411999580957,0.45348417845415817
Davenport,IA,33.921525067103794,-0.040654093357708886,-0.4383029187210185,-0.4373042475541751
Tracy,CA,33.80524241116592,-0.32241905119477604,-0.568595106212403,-0.04130620976009606
Bolingbrook,IL,32.83508227491893,0.09853388285154559,-0.7640333874494808,-0.40080392158955136
Champaign,IL,32.52239797171448,-0.1980575700081362,-0.4383029187210185,-0.4731259109548529
Omaha,NE,32.37903869223278,-0.16301877856721403,-0.3731568249753257,-0.5931092954677705
Bellingham,WA,32.360473612820925,-0.5155844844766693,0.017719737498828707,-0.6339840649759308
Miramar,FL,32.26549713678691,0.07371746514463372,-0.7640333874494808,-0.45464952711789275
Cranston,RI,32.15609407907186,-0.47826940823867864,-0.3731568249753257,-0.30864822325939856
Napa,CA,32.14604747855874,-0.6680928738722347,-0.24286463748394072,-0.2505044214927355
Oceanside,CA,32.032323638722474,-0.6729505519920034,-0.3080107312296335,-0.19620637425509743
Nashua,NH,32.02651999736616,-0.466834487879819,0.017719737498828707,-0.7288544135618661
Charleston,SC,31.931644804902827,-0.015607481563206904,-0.3731568249753257,-0.8023075072004102
Downey,CA,31.77235234641633,-0.37013390702122856,-0.959471668686558,0.11653482584533624
Lewisville,TX,31.70950594927219,-0.2990207749180584,-0.5034490124667107,-0.41928030542651157
San Marcos,CA,31.666350464378297,-0.7419693190768023,-0.3080107312296335,-0.17772999041813692
Corona,CA,31.666326189715576,-0.378018911796429,-0.698887293703788,-0.15080718765396656
Hayward,CA,31.631191535895898,-0.6214805942274745,-0.698887293703788,0.08780225624397717
Tempe,AZ,31.43735787340122,-0.5574120557606532,-0.047426356246863505,-0.6544964365047279
Miami Beach,FL,31.40004641542233,-0.3684891611720922,-0.698887293703788,-0.19711125767369145
New Rochelle,NY,31.154009240684296,-0.29220145299412636,-0.6337411999580957,-0.3725237936974896
Warwick,RI,30.974626300834228,-0.42198051419600047,-0.3731568249753257,-0.5281026207564368
College Station,TX,30.78147965500592,-0.14258448782206498,-0.568595106212403,-0.6387347029235498
Greeley,CO,30.725860404548992,-0.6589844572983856,-0.4383029187210185,-0.26030816554783703
Federal Way,WA,30.369942757289287,-0.5564576760590675,-0.3080107312296335,-0.5422808083550754
Billings,MT,30.300892984768186,-0.7401015584773726,-0.1777185437382485,-0.4984651677364841
Henderson,NV,30.20643160630222,-0.6799728033082296,-0.047426356246863505,-0.7019316107976954
Chino,CA,30.122714230521222,-0.49935532328975946,-0.7640333874494808,-0.1775037695634887
Carson,CA,29.947041338217474,-0.24201465848346204,-1.1549099499236353,-0.06822901252426641
Portland,ME,29.854142869861345,-0.6492668440967262,0.0828658312445215,-0.9115822642396322
Rapid City,SD,29.79245101062955,-0.4583106686515352,-0.3080107312296335,-0.7201817737800071
Clovis,CA,29.689138989023082,-0.7475488296805889,-0.3731568249753257,-0.38006532920610603
Danbury,CT,29.633688938972178,-0.6716368466572685,-0.3080107312296335,-0.528781283320382
Quincy,MA,29.40517166899287,-0.8542794077716213,-0.047426356246863505,-0.6382822612142529
Glendale,CA,29.344093344711773,-0.8710557571690029,-0.3080107312296335,-0.3693567017324105
Cedar Rapids,IA,29.22156116600884,-0.3006372356484468,-0.6337411999580957,-0.6309669465602848
Bloomington,IL,29.172830409993487,-0.5043889783895995,-0.4383029187210185,-0.6293834005777453
St. Paul,MN,29.102316798148777,-0.37262132097133954,-0.698887293703788,-0.5103048994834218
Raleigh,NC,29.096200993064226,-0.28752343769093275,-0.4383029187210185,-0.8568317752926968
Chula Vista,CA,29.033333716700003,-0.5449370722562218,-0.959471668686558,-0.08693161721587546
Upland,CA,28.81801739803013,-0.6550707021573317,-0.568595106212403,-0.3974106087698237
Concord,CA,28.66115772948479,-0.564012973026392,-0.698887293703788,-0.37983910835145757
Eugene,OR,28.630386381410066,-0.5237631206311779,-0.24286463748394072,-0.8803612652371398
Somerville,MA,28.613670485906642,-0.6771260637249695,-0.24286463748394072,-0.7293068552711631
Duluth,MN,28.302420006415126,-0.643298798485445,-0.4383029187210185,-0.6106807958861367
Albuquerque,NM,28.254134351642453,-0.7149213012130659,-0.568595106212403,-0.41543455089748726
Carrollton,TX,28.113285200845407,-0.37756109286644574,-0.8291794811951729,-0.5116622246113128
Virginia Beach,VA,27.95612206741075,-0.3202731344819374,-0.6337411999580957,-0.786093331909935
Vacaville,CA,27.907581831613644,-0.5602200535022946,-0.568595106212403,-0.6179961105401042
Clifton,NJ,27.64885512702075,-0.6557022411052645,-0.698887293703788,-0.4279529452083705
Missouri City,TX,27.592666591447436,0.21870109965374498,-1.2852021374150202,-0.7238013074543832
Lawrence,KS,27.47690085137075,-0.6678311172803225,-0.24286463748394072,-0.8955943098038055
Coral Springs,FL,27.44878481086754,-0.7259594868036828,-0.3731568249753257,-0.7110566922888515
Washington,DC,27.308367241657354,-0.2342655561401892,-0.7640333874494808,-0.8312662976564171
Santa Rosa,CA,27.182908413052797,-0.9288261337657393,-0.4383029187210185,-0.479762563044875
Buena Park,CA,27.17222519209236,-0.8481809940761099,-0.8943255749408652,-0.10586044276213266
Aurora,CO,27.049911296296806,-0.6595995967248213,-0.6337411999580957,-0.5719182613750281
Costa Mesa,CA,27.04495659189592,-0.9086102476787836,-0.568595106212403,-0.3887379689879647
Round Rock,TX,26.927273996354504,-0.19265177942229814,-0.8943255749408652,-0.7952184134010907
Peoria,AZ,26.808371948824288,-0.8640663048957696,-0.1777185437382485,-0.8568317752926968
Davie,FL,26.801916909914137,-0.8428960391072287,-0.3731568249753257,-0.6834552269607352
Edmond,OK,26.673127168405106,-0.49940913194634945,-0.568595106212403,-0.8492902397840804
Austin,TX,26.480059005524108,-0.4395434660756443,-0.8291794811951729,-0.6752350288881735
Whittier,CA,26.476501553743674,-0.5950559155509224,-1.089763856177943,-0.2596295029838915
Surprise,AZ,26.369138367367956,-0.8319786891335675,-0.24286463748394072,-0.8844332406208131
Pembroke Pines,FL,26.16397703932263,-0.5672705899372683,-0.7640333874494808,-0.656306203341916
Missoula,MT,26.05340111365244,-0.8956432173269958,-0.24286463748394072,-0.8643733108013129
San Leandro,CA,25.481820177229498,-0.9349528325799982,-0.8943255749408652,-0.2525404091845724
Appleton,WI,25.453216794505582,-0.4358056879146623,-0.8291794811951729,-0.8207838910373704
O'Fallon,MO,25.319095724653646,-0.9552977540446586,-0.3731568249753257,-0.7758371461455364
Sioux Falls,SD,25.17906625320562,-0.4838889933906095,-0.6337411999580957,-1.00600017111627
Murrieta,CA,25.15567930075903,-0.7165505717963025,-0.7640333874494808,-0.6462762384321661
Hillsboro,OR,25.103886920022386,-0.664630994862539,-0.6337411999580957,-0.8356407411999546
San Buenaventura (Ventura),CA,24.820658027586248,-0.782565278801389,-0.698887293703788,-0.6916754250332968
Anchorage,AK,24.747791885334763,-0.42259565362243645,-0.8291794811951729,-0.9314159732044834
Orange,CA,24.708833331919973,-0.9801447138324408,-0.7640333874494808,-0.4443933413534942
Livonia,MI,24.64541646032617,-0.8306567840380846,-0.1777185437382485,-1.1889542426486848
Fullerton,CA,24.625807160166644,-0.9525695931162321,-0.8943255749408652,-0.3531425264419354
Hoover,AL,24.521278649735418,-0.5400415765504325,-0.6337411999580957,-1.0406907302437054
Tustin,CA,24.357947551971048,-0.9804370125052237,-0.8943255749408652,-0.3622676079330914
Salt Lake City,UT,24.307492057140617,-0.49047351113485194,-1.1549099499236353,-0.59861484328455
Burlington,VT,24.210425163200963,-1.038628723152448,-0.24286463748394072,-0.9759102763870203
Santa Barbara,CA,24.064493121242077,-0.8410036792255539,-0.7640333874494808,-0.6725203786323911
San Diego,CA,24.062640381614575,-0.8195634570843522,-0.8943255749408652,-0.5639242841571147
Portland,OR,23.943105261350766,-0.7704153930127338,-0.6337411999580957,-0.8901650092922412
Temecula,CA,23.65568238252403,-0.7666306732493847,-0.8291794811951729,-0.7382057159076706
Waukesha,WI,23.625831261022153,-0.4383519290643914,-0.959471668686558,-0.940314833840991
West Covina,CA,23.59903721889721,-0.7211524361227845,-1.3503482311607125,-0.2703381304575871
Lee's Summit,MO,23.39310847069161,-0.7238135700908446,-0.568595106212403,-1.0778697187722748
Lincoln,NE,23.36953397862388,-0.7358813621041621,-0.5034490124667107,-1.1342037537017493
Rio Rancho,NM,23.296914645838765,-0.9395204689891067,-0.6337411999580957,-0.8103014844183234
Provo,UT,23.27594755124134,-0.6342045244709696,-1.089763856177943,-0.6624904137226411
Plantation,FL,23.267576705326846,-0.8042075060792874,-0.6337411999580957,-0.9496661361867951
Redlands,CA,23.227584273109542,-0.8920299606194728,-0.7640333874494808,-0.7370746116344281
Minneapolis,MN,22.948301224118463,-0.5946660478369031,-0.959471668686558,-0.8775703676761422
McKinney,TX,22.763224671709835,-0.5552191974454477,-0.959471668686558,-0.942577042387476
Renton,WA,22.29237663379195,-0.8295592263994204,-0.7640333874494808,-0.9287013229487013
Alhambra,CA,22.27399883061823,-0.9009259153337542,-1.4806404186520974,-0.1432656521453501
St. George,UT,22.202388648793313,-0.8573304094537005,-0.959471668686558,-0.717919565233522
Iowa City,IA,22.08083014518733,-0.595162608608505,-0.959471668686558,-0.9968750896251144
Pasadena,CA,21.962407440282032,-0.7217310906697244,-1.1549099499236353,-0.6912229833240002
Elk Grove,CA,21.802287558606505,-0.7354504955864011,-1.0246177624322501,-0.8299089725285261
Stamford,CT,21.734202822741914,-0.6988280424580839,-0.8943255749408652,-1.0062263919709187
Farmington Hills,MI,21.715498793246535,-0.6495673425302574,-0.698887293703788,-1.2535084756507213
Beaverton,OR,21.621726974946686,-0.7571091223857963,-0.8291794811951729,-1.028624777642119
Rancho Cucamonga,CA,21.579552143691643,-0.8411609997220063,-0.959471668686558,-0.8201052284734249
Bend,OR,21.50979634160644,-0.8020310472855785,-0.698887293703788,-1.1294531157541308
Lakewood,CA,21.46560543220922,-0.929306295015845,-1.0246177624322501,-0.6825503435421412
Norwalk,CT,21.323085941890923,-0.7188784082878387,-0.8943255749408652,-1.0429529387901906
Fargo,ND,21.135828771617163,-0.27269458953834075,-1.1549099499236353,-1.2544133590693154
San Jose,CA,20.899513100550564,-0.9391201445522158,-1.2200560436693273,-0.5554778652299045
Chandler,AZ,20.62781070885287,-0.9858158506788394,-0.6337411999580957,-1.13262020771921
Olathe,KS,20.50552103164238,-0.7308723062865669,-0.8291794811951729,-1.2090141724681844
Redwood City,CA,20.404893068239474,-0.9734699025521129,-1.089763856177943,-0.7197293320707103
Pearland,TX,20.004637024121322,-0.4628760480985206,-1.2852021374150202,-1.0901618922285095
Thornton,CO,19.990551485774194,-0.9786221363067865,-0.8943255749408652,-0.9672376366051616
Santa Clarita,CA,19.973690161282885,-1.0451393468821006,-0.959471668686558,-0.8379029497464396
Simi Valley,CA,19.94453448079061,-1.0212513768880038,-0.8943255749408652,-0.9309635314951864
Boca Raton,FL,19.898252487450442,-1.0211984924870114,-0.698887293703788,-1.1328464285738582
Richardson,TX,19.88418532009577,-0.6561071756342551,-1.1549099499236353,-1.0438578222087844
Brooklyn Park,MN,19.602755483934384,-0.8142785021154707,-1.1549099499236353,-0.9245531002598124
Boise City,ID,19.553083451279246,-0.9029801096361268,-0.8291794811951729,-1.1684418711198878
Burbank,CA,19.325937141258926,-1.0978701255803716,-0.959471668686558,-0.8746294965657114
Roseville,CA,19.137115591844015,-1.1160057892083295,-0.8291794811951729,-1.012863044060941
Madison,WI,18.956281025091172,-0.7228673901500074,-1.1549099499236353,-1.1052449632457424
Cambridge,MA,18.805392096539236,-0.8098093590031968,-0.959471668686558,-1.2345796501044641
Ann Arbor,MI,18.73411818052902,-0.793913495292811,-0.8291794811951729,-1.3906109188727078
Orem,UT,18.710284640543428,-0.8586605143099318,-1.2200560436693273,-0.938278846149154
Colorado Springs,CO,18.70968493112161,-1.027537653160838,-0.8943255749408652,-1.0952149983359925
Denver,CO,18.36015147557145,-1.1680521445576755,-0.959471668686558,-0.9378264044398573
Rochester Hills,MI,17.99718628233086,-0.9695055199721893,-0.7640333874494808,-1.381938279090849
League City,TX,17.085095423935698,-0.6567915989831801,-1.2200560436693273,-1.3645929995271313
Sandy Springs,GA,16.996644117169108,-0.7650611541213633,-1.089763856177943,-1.3988311169452698
West Jordan,UT,16.92003479867671,-0.910602433563818,-1.3503482311607125,-1.003285520860488
Santa Fe,NM,16.839614021880855,-1.48904227074243,-0.8943255749408652,-0.8919747761294294
San Francisco,CA,16.815883751730286,-1.1810802590712042,-1.2852021374150202,-0.8123374721101599
Layton,UT,16.619136923695056,-0.7674806168555103,-1.4154943249064051,-1.1228164636641085
Troy,MI,16.5550066924221,-1.0288066738553283,-0.8943255749408652,-1.391515802291302
Union City,CA,16.20983614853087,-1.259695803740706,-1.5457865123977899,-0.5568351903577956
Huntington Beach,CA,15.654618772772796,-1.3549841859677272,-1.0246177624322501,-1.0593933349353142
Honolulu,HI,15.65094617289409,-0.9025200337440209,-1.6760786998891746,-0.8609037506763699
Palatine,IL,15.49558630326223,-1.2359464015915878,-1.1549099499236353,-1.0701019624090096
Daly City,CA,15.381824723118172,-1.1972250695206534,-1.6760786998891746,-0.603365481232169
Meridian,ID,15.302199864348252,-1.0831457135232394,-1.0246177624322501,-1.3799022913990124
Evanston,IL,15.073500662356926,-0.9062682686278739,-1.3503482311607125,-1.2626335571418772
Alexandria,VA,14.998702899906847,-0.8898147599841453,-1.2852021374150202,-1.3545630346173811
Gilbert,AZ,14.956950645929005,-1.1778613840019465,-0.8943255749408652,-1.463159129092658
Plano,TX,14.848265675533426,-0.8704182754224451,-1.4154943249064051,-1.264443323979065
Livermore,CA,14.480480917263304,-1.444136745364144,-1.0246177624322501,-1.1323939868645612
Rochester,MN,14.469237063067723,-0.8875338650949763,-1.3503482311607125,-1.3648192203817797
Allen,TX,14.382140414852556,-0.9084611269430796,-1.3503482311607125,-1.3559203597452725
Roswell,GA,14.177697813254195,-0.9688739810242567,-1.2200560436693273,-1.4540340476015021
Lake Forest,CA,14.115645919569758,-1.372676173225076,-1.1549099499236353,-1.1239475679373512
Alameda,CA,13.697293574474944,-1.3916371811769153,-1.2852021374150202,-1.0324705321711438
Westminster,CO,13.666338507657574,-1.317145596545912,-1.089763856177943,-1.3066754186151168
Thousand Oaks,CA,13.65295342100569,-1.215624746702647,-1.2200560436693273,-1.2797526158509465
Berkeley,CA,13.493749835698493,-1.1820428385335382,-1.2852021374150202,-1.2701750926504936
Seattle,WA,13.350668834600809,-1.0392744046597542,-1.2200560436693273,-1.4978496882200936
Scottsdale,AZ,13.330603556867892,-1.2557865625238975,-0.8943255749408652,-1.6098390955150976
Schaumburg,IL,13.19722842309776,-1.3775807929472113,-1.2200560436693273,-1.1807340445761227
San Mateo,CA,13.135266539387429,-1.2655101185241826,-1.4154943249064051,-1.1059236258096874
Lakewood,CO,13.12258812245099,-1.4763146546624324,-1.0246177624322501,-1.28774659306886
Fishers,IN,13.114143017007773,-0.8297106040972474,-1.2200560436693273,-1.7400786657924132
Longmont,CO,12.2906884926383,-1.787180900410011,-0.8943255749408652,-1.2220612557935804
Folsom,CA,12.242624725201281,-1.143820324196329,-1.2852021374150202,-1.4811830712203213
Sugar Land,TX,12.155358510212114,-0.9243569906534651,-1.741224793634867,-1.2566755676158006
Overland Park,KS,12.070742675928429,-1.0083595732573307,-1.2852021374150202,-1.640381431953644
Carlsbad,CA,11.74392402454534,-1.3977355948724262,-1.1549099499236353,-1.4264325822733859
Mount Pleasant,SC,11.570494942534236,-1.0622759461682294,-1.2200560436693273,-1.720697398536859
Loveland,CO,11.290121917333247,-1.70282852464027,-0.959471668686558,-1.3794498496897156
Carmel,IN,11.056585822673426,-0.9567920464515655,-1.2852021374150202,-1.8320081432679178
Santa Clara,CA,10.880321222943353,-1.308627720116254,-1.5457865123977899,-1.2439309524502682
Chino Hills,CA,10.791589167091574,-1.2742122678625156,-1.6109326061434823,-1.225454568613308
Frisco,TX,10.63830007102956,-1.0008042762900065,-1.5457865123977899,-1.585178501297412
Fort Collins,CO,10.582843384575979,-1.615463889030068,-1.089763856177943,-1.4342003386366509
Milpitas,CA,10.508709036057914,-1.382015804309967,-1.8063708873805597,-0.9612796470790845
Mission Viejo,CA,10.22061600167773,-1.5143187643414482,-1.2852021374150202,-1.3899322563087626
Sandy,UT,9.796458870334384,-1.1746179096504437,-1.6109326061434823,-1.4624804665287126
Torrance,CA,9.477802529807661,-1.4191512177313834,-1.6109326061434823,-1.261954894577932
Arlington Heights,IL,9.453783812808789,-1.4802648946829822,-1.3503482311607125,-1.4647426750751977
Bloomington,MN,9.4490776831315,-1.3223425149408303,-1.4806404186520974,-1.4930228029672592
Cary,NC,9.26651163209378,-1.3155455353370205,-1.2852021374150202,-1.7204711776822106
Santa Monica,CA,8.944875395244306,-1.3125638175774297,-1.4806404186520974,-1.57243388613188
Arvada,CO,8.847953861652584,-1.6699297071135606,-1.1549099499236353,-1.5541837231495683
Newton,MA,7.149186060017476,-1.412431721810811,-1.4154943249064051,-1.7857040732481928
Naperville,IL,7.100431774612768,-1.2498313267654653,-1.6760786998891746,-1.694453258336634
Irvine,CA,6.685564624495828,-1.5920396807645802,-1.6760786998891746,-1.4095397444189652
Fremont,CA,6.4131252641630825,-1.673201466583811,-1.8063708873805597,-1.2357107543777066
Mountain View,CA,6.362515651026753,-1.4161553574124193,-1.741224793634867,-1.564892350623264
Sunnyvale,CA,6.1941521476232495,-1.4837619258656491,-1.8063708873805597,-1.4553913727293935
Redondo Beach,CA,5.982736449135911,-1.4715978975176196,-1.6109326061434823,-1.692191049790149
Johns Creek,GA,4.977524941504416,-1.3602855404581053,-1.6760786998891746,-1.8771811090144004
Newport Beach,CA,4.352954309311932,-1.6603165300073608,-1.5457865123977899,-1.793698050466106
Pleasanton,CA,4.094867934294261,-1.786392040965626,-1.6109326061434823,-1.6381192234071593
Bellevue,WA,2.9923920088345737,-1.5252525138366055,-1.741224793634867,-1.9212229704876402
Boulder,CO,2.779941568604528,-1.9733838338308933,-1.4154943249064051,-1.8281623887388931
San Ramon,CA,2.667999078521149,-1.4825316470127774,-1.9366630748719447,-1.813305538576309
Centennial,CO,0.26265136631695996,-1.772906107522114,-1.741224793634867,-2.0505576573463618
Plymouth,MN,0.0,-1.6482053860603247,-1.9366630748719447,-2.016093319073575
